date,min_edst,max_kp,category
2016-05-10,-21.1943359375,3.67,quiet
2016-05-11,-19.0673828125,2.67,quiet
2016-05-12,-9.8232421875,1.0,quiet
2016-05-13,-21.121875,2.33,quiet
2016-05-14,-37.953125,3.33,disturbance
2016-05-15,-47.6181640625,3.67,disturbance
2016-05-16,-36.625651041666664,3.33,disturbance
2016-05-17,-17.6162109375,3.33,quiet
2016-05-18,-17.9013671875,2.67,quiet
2016-05-19,-32.38671875,2.67,disturbance
2016-05-20,-20.76953125,2.33,quiet
2016-05-21,-21.8525390625,4.67,disturbance
2016-05-22,-21.2177734375,2.67,quiet
2016-05-23,nan,1.67,missing
2016-05-24,nan,2.33,missing
2016-05-25,-8.732421875,1.0,quiet
2016-05-26,nan,1.33,missing
2016-05-27,nan,3.0,missing
2016-05-28,nan,4.0,missing
2016-05-29,-26.3330078125,3.0,quiet
2016-05-30,nan,4.0,missing
2016-05-31,nan,3.67,missing
2016-06-01,-16.223307291666668,2.0,quiet
2016-06-02,-5.972005208333333,1.0,quiet
2016-06-03,-7.782552083333333,1.0,quiet
2016-06-04,nan,1.33,missing
2016-06-05,nan,5.33,missing
2016-06-06,nan,5.33,missing
2016-06-07,nan,3.0,missing
2016-06-08,-22.435546875,2.0,quiet
2016-06-09,nan,2.0,missing
2016-06-10,nan,3.33,missing
2016-06-11,-29.5966796875,3.33,quiet
2016-06-12,nan,3.67,missing
2016-06-13,-14.26171875,3.67,quiet
2016-06-14,-26.579296875,6.33,disturbance
2016-06-15,-37.0263671875,4.33,disturbance
2016-06-16,-11.5849609375,2.33,quiet
2016-06-17,-20.15625,2.67,quiet
2016-06-18,-23.4453125,2.33,quiet
2016-06-19,nan,2.0,missing
2016-06-20,-9.396484375,1.33,quiet
2016-06-21,-8.74921875,1.0,quiet
2016-06-22,-19.38515625,4.67,disturbance
2016-06-23,-29.4892578125,3.67,quiet
2016-06-24,-35.8701171875,3.67,disturbance
2016-06-25,-15.654947916666666,2.67,quiet
2016-06-26,-31.111328125,3.67,disturbance
2016-06-27,-36.0830078125,3.0,disturbance
2016-06-28,-18.0390625,2.33,quiet
2016-06-29,nan,1.67,missing
2016-06-30,nan,3.0,missing
2016-07-01,nan,3.33,missing
2016-07-02,nan,3.67,missing
2016-07-03,-12.341796875,2.67,quiet
2016-07-04,nan,2.0,missing
2016-07-05,-14.0810546875,1.33,quiet
2016-07-06,-11.8984375,2.67,quiet
2016-07-07,-44.5244140625,4.67,disturbance
2016-07-08,-55.7875,4.0,disturbance
2016-07-09,-32.4404296875,3.33,disturbance
2016-07-10,-21.513020833333332,2.67,quiet
2016-07-11,nan,2.67,missing
2016-07-12,nan,4.33,missing
2016-07-13,-19.132161458333332,3.0,quiet
2016-07-14,-20.37890625,4.0,disturbance
2016-07-15,-18.2666015625,3.0,quiet
2016-07-16,nan,3.0,missing
2016-07-17,-21.49453125,2.0,quiet
2016-07-18,-11.046875,1.33,quiet
2016-07-19,-12.6767578125,5.0,disturbance
2016-07-20,nan,5.0,missing
2016-07-21,-8.322265625,2.67,quiet
2016-07-22,-30.125,2.67,disturbance
2016-07-23,-25.576822916666668,3.0,quiet
2016-07-24,-30.513671875,4.67,disturbance
2016-07-25,-55.55859375,4.0,disturbance
2016-07-26,-13.455078125,1.33,quiet
2016-07-27,-18.208984375,2.0,quiet
2016-07-28,-32.614583333333336,4.0,disturbance
2016-07-29,-17.748046875,3.67,quiet
2016-07-30,-15.47265625,3.0,quiet
2016-07-31,-11.201822916666666,1.67,quiet
2016-08-01,-8.041015625,1.33,quiet
2016-08-02,-64.927734375,5.0,disturbance
2016-08-03,-89.26171875,5.0,disturbance
2016-08-04,-33.58515625,4.0,disturbance
2016-08-05,-22.44140625,4.0,disturbance
2016-08-06,-26.01953125,3.33,quiet
2016-08-07,nan,4.33,missing
2016-08-08,nan,3.67,missing
2016-08-09,nan,3.33,missing
2016-08-10,-27.352864583333332,3.67,quiet
2016-08-11,-14.106119791666666,3.0,quiet
2016-08-12,-21.9716796875,3.67,quiet
2016-08-13,-13.696875,1.67,quiet
2016-08-14,-17.11328125,1.67,quiet
2016-08-15,-11.427734375,1.33,quiet
2016-08-16,-22.958984375,3.33,quiet
2016-08-17,-20.96875,3.0,quiet
2016-08-18,nan,3.0,missing
2016-08-19,-14.3921875,1.33,quiet
2016-08-20,-20.14453125,2.0,quiet
2016-08-21,-26.444010416666668,3.67,quiet
2016-08-22,-11.3447265625,1.33,quiet
2016-08-23,-70.5546875,5.0,disturbance
2016-08-24,nan,5.33,missing
2016-08-25,nan,3.33,missing
2016-08-26,nan,2.67,missing
2016-08-27,nan,2.33,missing
2016-08-28,nan,1.0,missing
2016-08-29,nan,3.0,missing
2016-08-30,nan,4.33,missing
2016-08-31,nan,2.67,missing
2016-09-01,nan,5.0,missing
2016-09-02,nan,6.0,missing
2016-09-03,nan,5.67,missing
2016-09-04,nan,4.33,missing
2016-09-05,nan,4.67,missing
2016-09-06,nan,3.67,missing
2016-09-07,nan,3.33,missing
2016-09-08,nan,3.67,missing
2016-09-09,nan,2.0,missing
2016-09-10,nan,1.67,missing
2016-09-11,nan,1.0,missing
2016-09-12,nan,2.0,missing
2016-09-13,nan,1.67,missing
2016-09-14,nan,3.0,missing
2016-09-15,nan,2.67,missing
2016-09-16,nan,1.67,missing
2016-09-17,nan,1.33,missing
2016-09-18,nan,2.33,missing
2016-09-19,nan,3.0,missing
2016-09-20,nan,4.33,missing
2016-09-21,nan,4.0,missing
2016-09-22,nan,2.0,missing
2016-09-23,nan,1.33,missing
2016-09-24,nan,2.33,missing
2016-09-25,nan,4.33,missing
2016-09-26,nan,4.33,missing
2016-09-27,nan,5.67,missing
2016-09-28,-28.45703125,5.67,disturbance
2016-09-29,-51.0810546875,5.33,disturbance
2016-09-30,-29.61328125,5.0,disturbance
2016-10-01,-29.927734375,4.33,disturbance
2016-10-02,nan,4.33,missing
2016-10-03,-10.7822265625,3.67,quiet
2016-10-04,-41.341796875,5.0,disturbance
2016-10-05,-30.791015625,3.33,disturbance
2016-10-06,-15.592075892857142,2.33,quiet
2016-10-07,-19.548828125,2.67,quiet
2016-10-08,nan,3.33,missing
2016-10-09,nan,2.0,missing
2016-10-10,nan,3.33,missing
2016-10-11,-16.736328125,1.0,quiet
2016-10-12,-11.556640625,3.0,quiet
2016-10-13,-109.9375,6.33,disturbance
2016-10-14,-118.3603515625,5.67,disturbance
2016-10-15,-25.003255208333332,3.0,quiet
2016-10-16,-28.6265625,5.0,disturbance
2016-10-17,nan,4.0,missing
2016-10-18,-13.1083984375,3.0,quiet
2016-10-19,-11.5478515625,2.67,quiet
2016-10-20,-12.4208984375,1.33,quiet
2016-10-21,-8.498046875,0.67,quiet
2016-10-22,-17.249348958333332,2.33,quiet
2016-10-23,-22.1357421875,3.0,quiet
2016-10-24,-31.294270833333332,3.67,disturbance
2016-10-25,-65.90959821428571,6.33,disturbance
2016-10-26,-37.5263671875,5.67,disturbance
2016-10-27,-26.879557291666668,4.67,disturbance
2016-10-28,-22.805338541666668,4.33,disturbance
2016-10-29,-42.6162109375,5.33,disturbance
2016-10-30,-48.024739583333336,4.0,disturbance
2016-10-31,-16.96875,3.0,quiet
2016-11-01,-44.46796875,3.67,disturbance
2016-11-02,nan,4.33,missing
2016-11-03,-25.893415178571427,4.0,disturbance
2016-11-04,-19.951171875,2.67,quiet
2016-11-05,-11.134765625,0.67,quiet
2016-11-06,-18.4375,2.0,quiet
2016-11-07,-15.44140625,2.0,quiet
2016-11-08,-20.140625,1.0,quiet
2016-11-09,-39.69453125,2.67,disturbance
2016-11-10,-86.54296875,4.67,disturbance
2016-11-11,nan,4.33,missing
2016-11-12,-30.5322265625,4.0,disturbance
2016-11-13,-21.353515625,4.67,disturbance
2016-11-14,-14.576171875,3.0,quiet
2016-11-15,-20.212890625,3.33,quiet
2016-11-16,-18.58984375,1.67,quiet
2016-11-17,-8.42421875,1.33,quiet
2016-11-18,-14.2587890625,2.0,quiet
2016-11-19,-12.90234375,0.67,quiet
2016-11-20,-19.604166666666668,1.0,quiet
2016-11-21,-23.47216796875,2.33,quiet
2016-11-22,-28.736979166666668,4.33,disturbance
2016-11-23,-33.9208984375,4.0,disturbance
2016-11-24,-42.609375,4.67,disturbance
2016-11-25,-35.533854166666664,5.33,disturbance
2016-11-26,-13.60546875,3.0,quiet
2016-11-27,-15.569010416666666,2.67,quiet
2016-11-28,-17.96875,2.67,quiet
2016-11-29,-16.544270833333332,2.0,quiet
2016-11-30,-11.675130208333334,1.33,quiet
2016-12-01,-15.41015625,1.67,quiet
2016-12-02,-14.67578125,1.33,quiet
2016-12-03,-12.9619140625,1.0,quiet
2016-12-04,-13.536458333333334,0.67,quiet
2016-12-05,-14.01953125,2.33,quiet
2016-12-06,-35.322265625,3.33,disturbance
2016-12-07,-26.7119140625,3.0,quiet
2016-12-08,-31.279296875,4.33,disturbance
2016-12-09,-40.1064453125,4.67,disturbance
2016-12-10,-22.708984375,4.0,disturbance
2016-12-11,nan,4.33,missing
2016-12-12,nan,2.33,missing
2016-12-13,nan,1.67,missing
2016-12-14,nan,1.33,missing
