date,min_edst,max_kp,category
2012-01-10,nan,2.33,missing
2012-01-11,nan,2.67,missing
2012-01-12,nan,2.33,missing
2012-01-13,nan,3.33,missing
2012-01-14,nan,0.67,missing
2012-01-15,nan,2.67,missing
2012-01-16,-40.1298828125,3.33,disturbance
2012-01-17,nan,3.0,missing
2012-01-18,-10.162109375,2.33,quiet
2012-01-19,nan,1.33,missing
2012-01-20,-14.6884765625,2.0,quiet
2012-01-21,nan,2.33,missing
2012-01-22,nan,4.67,missing
2012-01-23,nan,5.0,missing
2012-01-24,-24.4638671875,4.33,disturbance
2012-01-25,-57.1181640625,4.33,disturbance
2012-01-26,nan,2.67,missing
2012-01-27,nan,3.0,missing
2012-01-28,-24.4716796875,2.67,quiet
2012-01-29,nan,2.67,missing
2012-01-30,nan,3.67,missing
2012-01-31,nan,2.33,missing
2012-02-01,nan,2.33,missing
2012-02-02,nan,1.67,missing
2012-02-03,nan,2.33,missing
2012-02-04,nan,2.67,missing
2012-02-05,nan,3.0,missing
2012-02-06,nan,3.0,missing
2012-02-07,nan,4.0,missing
2012-02-08,nan,4.0,missing
2012-02-09,nan,2.67,missing
2012-02-10,nan,2.33,missing
2012-02-11,nan,2.67,missing
2012-02-12,nan,1.67,missing
2012-02-13,nan,3.0,missing
2012-02-14,nan,4.0,missing
2012-02-15,nan,5.33,missing
2012-02-16,nan,2.33,missing
2012-02-17,nan,1.33,missing
2012-02-18,-31.7125,3.67,disturbance
2012-02-19,nan,5.67,missing
2012-02-20,nan,4.67,missing
2012-02-21,nan,3.33,missing
2012-02-22,nan,3.33,missing
2012-02-23,nan,2.33,missing
2012-02-24,-17.011067708333332,3.0,quiet
2012-02-25,nan,2.67,missing
2012-02-26,nan,3.0,missing
2012-02-27,nan,5.33,missing
2012-02-28,nan,5.0,missing
2012-02-29,nan,3.33,missing
2012-03-01,nan,4.0,missing
2012-03-02,nan,3.0,missing
2012-03-03,nan,2.67,missing
2012-03-04,nan,3.67,missing
2012-03-05,nan,3.33,missing
2012-03-06,nan,3.0,missing
2012-03-07,nan,6.0,missing
2012-03-08,nan,5.0,missing
2012-03-09,nan,8.0,missing
2012-03-10,nan,4.67,missing
2012-03-11,nan,3.33,missing
2012-03-12,nan,6.33,missing
2012-03-13,nan,3.67,missing
2012-03-14,-18.88671875,3.0,quiet
2012-03-15,nan,6.33,missing
2012-03-16,nan,5.0,missing
2012-03-17,nan,5.0,missing
2012-03-18,nan,4.0,missing
2012-03-19,nan,3.67,missing
2012-03-20,-19.809244791666668,2.0,quiet
2012-03-21,nan,2.33,missing
2012-03-22,nan,4.0,missing
2012-03-23,nan,3.0,missing
2012-03-24,nan,4.33,missing
2012-03-25,nan,1.67,missing
2012-03-26,nan,1.33,missing
2012-03-27,nan,5.0,missing
2012-03-28,-48.4541015625,4.67,disturbance
2012-03-29,nan,2.33,missing
2012-03-30,nan,2.67,missing
2012-03-31,nan,2.33,missing
2012-04-01,nan,2.0,missing
2012-04-02,nan,3.33,missing
2012-04-03,nan,2.0,missing
2012-04-04,nan,3.0,missing
2012-04-05,nan,4.0,missing
2012-04-06,-23.1748046875,2.0,quiet
2012-04-07,nan,3.33,missing
2012-04-08,nan,2.33,missing
2012-04-09,nan,2.0,missing
2012-04-10,nan,3.33,missing
2012-04-11,nan,2.0,missing
2012-04-12,nan,4.67,missing
2012-04-13,nan,5.0,missing
2012-04-14,-16.1689453125,3.67,quiet
2012-04-15,nan,2.0,missing
2012-04-16,nan,1.67,missing
2012-04-17,nan,3.33,missing
2012-04-18,nan,3.33,missing
2012-04-19,nan,2.67,missing
2012-04-20,nan,3.33,missing
2012-04-21,nan,3.67,missing
2012-04-22,nan,3.33,missing
2012-04-23,nan,5.67,missing
2012-04-24,nan,6.67,missing
2012-04-25,nan,5.33,missing
2012-04-26,nan,4.67,missing
2012-04-27,nan,3.0,missing
2012-04-28,nan,2.33,missing
2012-04-29,nan,2.33,missing
2012-04-30,nan,0.67,missing
2012-05-01,nan,1.67,missing
2012-05-02,nan,2.33,missing
2012-05-03,nan,3.0,missing
2012-05-04,nan,2.0,missing
2012-05-05,nan,1.33,missing
2012-05-06,nan,2.0,missing
2012-05-07,nan,1.67,missing
2012-05-08,nan,4.0,missing
2012-05-09,nan,4.67,missing
2012-05-10,nan,3.67,missing
2012-05-11,nan,3.67,missing
2012-05-12,nan,3.0,missing
2012-05-13,nan,3.33,missing
2012-05-14,nan,2.67,missing
2012-05-15,nan,2.0,missing
2012-05-16,nan,3.67,missing
2012-05-17,nan,1.67,missing
2012-05-18,nan,3.0,missing
2012-05-19,nan,2.0,missing
2012-05-20,nan,4.0,missing
2012-05-21,nan,3.67,missing
2012-05-22,nan,4.33,missing
2012-05-23,nan,4.67,missing
2012-05-24,nan,2.0,missing
2012-05-25,nan,2.33,missing
2012-05-26,nan,2.33,missing
2012-05-27,nan,1.33,missing
2012-05-28,nan,2.33,missing
2012-05-29,nan,2.33,missing
2012-05-30,nan,2.33,missing
2012-05-31,nan,3.67,missing
2012-06-01,nan,2.0,missing
2012-06-02,nan,3.67,missing
2012-06-03,nan,5.67,missing
2012-06-04,nan,4.0,missing
2012-06-05,nan,4.0,missing
2012-06-06,nan,4.33,missing
2012-06-07,nan,2.33,missing
2012-06-08,nan,2.67,missing
2012-06-09,nan,3.33,missing
2012-06-10,nan,2.33,missing
2012-06-11,nan,5.33,missing
2012-06-12,nan,5.0,missing
2012-06-13,nan,2.0,missing
2012-06-14,nan,1.0,missing
2012-06-15,nan,0.67,missing
2012-06-16,nan,6.33,missing
2012-06-17,nan,6.0,missing
2012-06-18,nan,5.33,missing
2012-06-19,nan,0.67,missing
2012-06-20,nan,1.33,missing
2012-06-21,nan,0.67,missing
2012-06-22,nan,2.0,missing
2012-06-23,nan,2.0,missing
2012-06-24,nan,1.67,missing
2012-06-25,nan,3.33,missing
2012-06-26,nan,2.67,missing
2012-06-27,nan,2.33,missing
2012-06-28,nan,2.67,missing
2012-06-29,nan,2.33,missing
2012-06-30,nan,4.67,missing
2012-07-01,nan,3.67,missing
2012-07-02,nan,4.33,missing
2012-07-03,nan,3.33,missing
2012-07-04,nan,3.0,missing
2012-07-05,nan,4.33,missing
2012-07-06,nan,4.33,missing
2012-07-07,-16.421223958333332,2.67,quiet
2012-07-08,nan,4.33,missing
2012-07-09,nan,6.67,missing
2012-07-10,nan,3.67,missing
2012-07-11,nan,3.67,missing
2012-07-12,nan,3.67,missing
2012-07-13,nan,0.67,missing
2012-07-14,nan,5.67,missing
2012-07-15,nan,7.0,missing
2012-07-16,nan,6.33,missing
2012-07-17,nan,4.67,missing
2012-07-18,nan,1.33,missing
2012-07-19,nan,1.67,missing
2012-07-20,nan,3.0,missing
2012-07-21,nan,3.0,missing
2012-07-22,nan,2.67,missing
2012-07-23,nan,3.0,missing
2012-07-24,nan,2.67,missing
2012-07-25,nan,3.0,missing
2012-07-26,nan,1.0,missing
2012-07-27,nan,1.67,missing
2012-07-28,nan,3.67,missing
2012-07-29,nan,2.33,missing
2012-07-30,nan,4.33,missing
2012-07-31,nan,1.67,missing
2012-08-01,nan,2.0,missing
2012-08-02,nan,5.0,missing
2012-08-03,nan,2.67,missing
2012-08-04,nan,2.33,missing
2012-08-05,nan,2.33,missing
2012-08-06,nan,3.0,missing
2012-08-07,nan,3.0,missing
2012-08-08,nan,4.67,missing
2012-08-09,-16.26953125,2.67,quiet
2012-08-10,nan,1.0,missing
2012-08-11,nan,2.0,missing
2012-08-12,-19.77734375,2.33,quiet
2012-08-13,nan,3.0,missing
2012-08-14,nan,2.33,missing
2012-08-15,nan,2.33,missing
2012-08-16,nan,3.67,missing
2012-08-17,nan,3.67,missing
2012-08-18,nan,3.67,missing
2012-08-19,nan,4.0,missing
2012-08-20,nan,3.33,missing
2012-08-21,nan,2.67,missing
2012-08-22,nan,2.33,missing
2012-08-23,nan,3.0,missing
2012-08-24,nan,2.67,missing
2012-08-25,nan,3.0,missing
2012-08-26,nan,3.67,missing
2012-08-27,nan,3.0,missing
2012-08-28,nan,1.33,missing
2012-08-29,nan,1.33,missing
2012-08-30,nan,1.0,missing
2012-08-31,nan,1.0,missing
2012-09-01,nan,2.0,missing
2012-09-02,nan,4.67,missing
2012-09-03,nan,5.67,missing
2012-09-04,nan,4.33,missing
2012-09-05,nan,5.67,missing
2012-09-06,nan,4.33,missing
2012-09-07,nan,3.33,missing
2012-09-08,nan,2.67,missing
2012-09-09,nan,1.33,missing
2012-09-10,nan,1.67,missing
2012-09-11,nan,0.33,missing
2012-09-12,nan,2.0,missing
2012-09-13,-15.781808035714286,3.0,quiet
2012-09-14,nan,3.0,missing
2012-09-15,nan,2.33,missing
2012-09-16,nan,3.0,missing
2012-09-17,nan,2.0,missing
2012-09-18,nan,3.33,missing
2012-09-19,nan,4.67,missing
2012-09-20,nan,3.33,missing
2012-09-21,nan,2.67,missing
2012-09-22,nan,1.67,missing
2012-09-23,nan,0.33,missing
2012-09-24,nan,1.33,missing
2012-09-25,nan,0.67,missing
2012-09-26,nan,3.0,missing
2012-09-27,nan,2.67,missing
2012-09-28,nan,0.33,missing
2012-09-29,nan,1.33,missing
2012-09-30,nan,4.33,missing
2012-10-01,nan,6.67,missing
2012-10-02,nan,2.33,missing
2012-10-03,nan,2.67,missing
2012-10-04,nan,0.67,missing
2012-10-05,nan,2.33,missing
2012-10-06,nan,2.33,missing
2012-10-07,nan,2.67,missing
2012-10-08,nan,6.33,missing
2012-10-09,nan,6.67,missing
2012-10-10,nan,3.33,missing
2012-10-11,nan,2.67,missing
2012-10-12,nan,4.0,missing
2012-10-13,nan,5.67,missing
2012-10-14,nan,4.33,missing
2012-10-15,nan,3.67,missing
2012-10-16,nan,2.33,missing
2012-10-17,nan,2.67,missing
2012-10-18,nan,2.67,missing
2012-10-19,nan,2.33,missing
2012-10-20,nan,0.67,missing
2012-10-21,nan,1.0,missing
2012-10-22,nan,1.33,missing
2012-10-23,nan,2.33,missing
2012-10-24,nan,2.0,missing
2012-10-25,nan,1.33,missing
2012-10-26,nan,1.67,missing
2012-10-27,nan,1.67,missing
2012-10-28,nan,1.67,missing
2012-10-29,nan,1.33,missing
2012-10-30,nan,1.67,missing
2012-10-31,nan,3.0,missing
2012-11-01,nan,4.67,missing
2012-11-02,nan,2.33,missing
2012-11-03,nan,1.33,missing
2012-11-04,nan,1.0,missing
2012-11-05,nan,1.67,missing
2012-11-06,nan,2.0,missing
2012-11-07,nan,4.0,missing
2012-11-08,nan,1.33,missing
2012-11-09,nan,0.67,missing
2012-11-10,nan,1.67,missing
2012-11-11,nan,1.33,missing
2012-11-12,nan,4.0,missing
2012-11-13,nan,4.67,missing
2012-11-14,nan,6.33,missing
2012-11-15,nan,1.33,missing
2012-11-16,nan,2.67,missing
2012-11-17,nan,3.0,missing
2012-11-18,nan,2.33,missing
2012-11-19,nan,2.0,missing
2012-11-20,nan,4.33,missing
2012-11-21,nan,3.0,missing
2012-11-22,nan,1.33,missing
2012-11-23,nan,4.67,missing
2012-11-24,nan,4.67,missing
2012-11-25,nan,1.67,missing
2012-11-26,nan,2.67,missing
2012-11-27,nan,1.33,missing
2012-11-28,nan,1.0,missing
2012-11-29,nan,1.33,missing
2012-11-30,nan,0.67,missing
2012-12-01,nan,2.33,missing
2012-12-02,nan,2.67,missing
2012-12-03,nan,1.33,missing
2012-12-04,nan,2.67,missing
2012-12-05,nan,1.33,missing
2012-12-06,nan,0.33,missing
2012-12-07,nan,0.67,missing
2012-12-08,nan,0.33,missing
2012-12-09,nan,2.67,missing
2012-12-10,nan,2.33,missing
2012-12-11,nan,1.33,missing
2012-12-12,nan,0.67,missing
2012-12-13,nan,1.67,missing
2012-12-14,nan,1.67,missing
2012-12-15,nan,3.0,missing
2012-12-16,nan,2.0,missing
2012-12-17,nan,3.67,missing
2012-12-18,nan,2.33,missing
2012-12-19,nan,2.33,missing
2012-12-20,nan,3.0,missing
2012-12-21,nan,2.33,missing
2012-12-22,nan,0.33,missing
2012-12-23,nan,1.0,missing
2012-12-24,nan,2.33,missing
2012-12-25,nan,1.33,missing
2012-12-26,nan,1.67,missing
2012-12-27,nan,0.67,missing
2012-12-28,nan,1.0,missing
2012-12-29,nan,1.33,missing
2012-12-30,nan,2.0,missing
2012-12-31,nan,0.33,missing
2013-01-01,nan,0.33,missing
2013-01-02,nan,1.0,missing
2013-01-03,nan,0.67,missing
2013-01-04,nan,0.67,missing
2013-01-05,nan,0.33,missing
2013-01-06,nan,1.67,missing
2013-01-07,nan,0.67,missing
2013-01-08,nan,2.67,missing
2013-01-09,nan,2.0,missing
2013-01-10,nan,0.67,missing
2013-01-11,nan,2.0,missing
2013-01-12,nan,2.0,missing
2013-01-13,nan,4.0,missing
2013-01-14,nan,3.33,missing
2013-01-15,nan,1.67,missing
2013-01-16,nan,2.67,missing
2013-01-17,nan,4.33,missing
2013-01-18,nan,3.33,missing
2013-01-19,nan,3.33,missing
2013-01-20,nan,3.67,missing
2013-01-21,nan,1.67,missing
2013-01-22,nan,0.0,missing
2013-01-23,nan,1.0,missing
2013-01-24,nan,0.67,missing
2013-01-25,nan,3.33,missing
2013-01-26,nan,4.33,missing
2013-01-27,nan,3.33,missing
2013-01-28,nan,2.0,missing
2013-01-29,nan,1.0,missing
2013-01-30,nan,0.67,missing
2013-01-31,nan,1.67,missing
2013-02-01,nan,2.33,missing
2013-02-02,nan,3.33,missing
2013-02-03,nan,2.67,missing
2013-02-04,nan,2.33,missing
2013-02-05,nan,1.33,missing
2013-02-06,nan,1.0,missing
2013-02-07,nan,3.0,missing
2013-02-08,nan,3.0,missing
2013-02-09,nan,1.67,missing
2013-02-10,nan,2.0,missing
2013-02-11,nan,2.0,missing
2013-02-12,nan,2.67,missing
2013-02-13,nan,4.33,missing
2013-02-14,nan,4.0,missing
2013-02-15,nan,2.0,missing
2013-02-16,nan,4.0,missing
2013-02-17,nan,3.33,missing
2013-02-18,nan,3.33,missing
2013-02-19,nan,2.33,missing
2013-02-20,nan,3.0,missing
2013-02-21,nan,3.0,missing
2013-02-22,nan,3.33,missing
2013-02-23,nan,3.0,missing
2013-02-24,nan,1.67,missing
2013-02-25,nan,1.67,missing
2013-02-26,nan,2.0,missing
2013-02-27,nan,1.67,missing
2013-02-28,nan,4.0,missing
2013-03-01,nan,5.0,missing
2013-03-02,nan,4.0,missing
2013-03-03,nan,3.0,missing
2013-03-04,nan,2.33,missing
2013-03-05,nan,2.67,missing
2013-03-06,nan,2.33,missing
2013-03-07,nan,1.0,missing
2013-03-08,nan,1.33,missing
2013-03-09,nan,2.33,missing
2013-03-10,nan,2.0,missing
2013-03-11,nan,3.0,missing
2013-03-12,nan,2.33,missing
2013-03-13,nan,2.0,missing
2013-03-14,nan,2.67,missing
2013-03-15,nan,3.33,missing
2013-03-16,nan,3.67,missing
2013-03-17,nan,6.67,missing
2013-03-18,nan,3.0,missing
2013-03-19,nan,2.67,missing
2013-03-20,nan,3.33,missing
2013-03-21,nan,4.33,missing
2013-03-22,nan,2.33,missing
2013-03-23,nan,4.0,missing
2013-03-24,nan,3.0,missing
2013-03-25,nan,1.67,missing
2013-03-26,nan,1.33,missing
2013-03-27,nan,5.0,missing
2013-03-28,nan,4.0,missing
2013-03-29,nan,5.33,missing
2013-03-30,nan,5.0,missing
2013-03-31,nan,2.0,missing
2013-04-01,nan,2.0,missing
2013-04-02,nan,2.0,missing
2013-04-03,nan,1.33,missing
2013-04-04,nan,2.0,missing
2013-04-05,nan,1.33,missing
2013-04-06,nan,1.67,missing
2013-04-07,nan,2.0,missing
2013-04-08,nan,0.67,missing
2013-04-09,nan,1.33,missing
2013-04-10,nan,2.33,missing
2013-04-11,nan,2.0,missing
2013-04-12,nan,2.0,missing
2013-04-13,nan,3.0,missing
2013-04-14,nan,3.33,missing
2013-04-15,nan,3.0,missing
2013-04-16,nan,2.0,missing
2013-04-17,nan,0.67,missing
2013-04-18,nan,1.0,missing
2013-04-19,nan,0.33,missing
2013-04-20,nan,2.0,missing
2013-04-21,nan,1.33,missing
2013-04-22,nan,1.67,missing
2013-04-23,nan,2.67,missing
2013-04-24,nan,5.0,missing
2013-04-25,nan,3.0,missing
2013-04-26,nan,4.67,missing
2013-04-27,nan,2.33,missing
2013-04-28,nan,2.33,missing
2013-04-29,nan,2.67,missing
2013-04-30,nan,2.67,missing
2013-05-01,nan,5.67,missing
2013-05-02,nan,3.67,missing
2013-05-03,nan,2.0,missing
2013-05-04,nan,1.67,missing
2013-05-05,nan,3.33,missing
2013-05-06,nan,2.33,missing
2013-05-07,nan,3.0,missing
2013-05-08,nan,3.0,missing
2013-05-09,nan,1.33,missing
2013-05-10,nan,1.33,missing
2013-05-11,nan,1.33,missing
2013-05-12,nan,1.67,missing
2013-05-13,nan,2.33,missing
2013-05-14,-34.674479166666664,2.33,disturbance
2013-05-15,nan,4.0,missing
2013-05-16,nan,4.0,missing
2013-05-17,-22.609375,3.33,quiet
2013-05-18,-76.888671875,5.33,disturbance
2013-05-19,-40.486328125,3.67,disturbance
2013-05-20,-13.13671875,2.33,quiet
2013-05-21,-22.0048828125,2.33,quiet
2013-05-22,-32.9013671875,3.0,disturbance
2013-05-23,-15.7861328125,3.0,quiet
2013-05-24,nan,5.67,missing
2013-05-25,nan,5.0,missing
2013-05-26,nan,4.0,missing
2013-05-27,-21.873697916666668,4.0,disturbance
2013-05-28,-17.5810546875,3.0,quiet
2013-05-29,-11.1953125,0.33,quiet
2013-05-30,nan,0.67,missing
2013-05-31,-22.78125,3.67,quiet
2013-06-01,-98.6376953125,7.0,disturbance
2013-06-02,-30.8876953125,4.0,disturbance
2013-06-03,nan,3.0,missing
2013-06-04,nan,3.0,missing
2013-06-05,nan,2.33,missing
2013-06-06,nan,5.0,missing
2013-06-07,nan,5.67,missing
2013-06-08,nan,3.0,missing
2013-06-09,nan,2.67,missing
2013-06-10,nan,3.33,missing
2013-06-11,nan,2.67,missing
2013-06-12,-41.478515625,1.33,disturbance
2013-06-13,-10.934244791666666,1.67,quiet
2013-06-14,-11.9580078125,1.33,quiet
2013-06-15,-17.1767578125,1.67,quiet
2013-06-16,nan,0.67,missing
2013-06-17,-20.826171875,1.0,quiet
2013-06-18,-20.91796875,1.33,quiet
2013-06-19,-24.25,2.0,quiet
2013-06-20,-30.895833333333332,4.33,disturbance
2013-06-21,-39.412109375,4.0,disturbance
2013-06-22,-14.076171875,3.33,quiet
2013-06-23,-30.270833333333332,4.0,disturbance
2013-06-24,-24.900390625,4.33,disturbance
2013-06-25,-29.4521484375,3.0,quiet
2013-06-26,-12.36328125,1.0,quiet
2013-06-27,-13.01171875,3.33,quiet
2013-06-28,nan,4.67,missing
2013-06-29,-72.1015625,6.33,disturbance
2013-06-30,-30.520182291666668,3.33,disturbance
2013-07-01,-19.02734375,3.0,quiet
2013-07-02,-8.2734375,1.33,quiet
2013-07-03,nan,1.67,missing
2013-07-04,-16.7578125,1.67,quiet
2013-07-05,-22.662109375,3.67,quiet
2013-07-06,nan,4.67,missing
2013-07-07,-40.164713541666664,4.0,disturbance
2013-07-08,nan,1.67,missing
2013-07-09,-18.218098958333332,3.33,quiet
2013-07-10,nan,4.33,missing
2013-07-11,-49.9736328125,4.67,disturbance
2013-07-12,-18.513671875,3.0,quiet
2013-07-13,-36.4384765625,3.0,disturbance
2013-07-14,-71.14583333333333,5.0,disturbance
2013-07-15,nan,5.33,missing
2013-07-16,-13.253082275390625,2.33,quiet
2013-07-17,nan,1.67,missing
2013-07-18,-22.236979166666668,4.67,disturbance
2013-07-19,nan,3.67,missing
2013-07-20,nan,3.0,missing
2013-07-21,nan,1.33,missing
2013-07-22,-14.498046875,2.67,quiet
2013-07-23,-12.3125,2.0,quiet
2013-07-24,-11.21484375,2.0,quiet
2013-07-25,-31.451171875,4.0,disturbance
2013-07-26,-23.791015625,4.0,disturbance
2013-07-27,nan,2.67,missing
2013-07-28,-34.037109375,2.33,disturbance
2013-07-29,-13.0615234375,2.0,quiet
2013-07-30,nan,2.0,missing
2013-07-31,-14.1708984375,2.0,quiet
2013-08-01,-16.09765625,2.0,quiet
2013-08-02,-9.763671875,1.0,quiet
2013-08-03,-7.955078125,2.0,quiet
2013-08-04,-52.9296875,4.67,disturbance
2013-08-05,-26.0,4.33,disturbance
2013-08-06,-15.3828125,2.0,quiet
2013-08-07,-11.240234375,1.33,quiet
2013-08-08,-9.791015625,1.67,quiet
2013-08-09,-19.5244140625,2.33,quiet
2013-08-10,-15.8818359375,2.33,quiet
2013-08-11,-11.265625,1.33,quiet
2013-08-12,-15.4716796875,3.0,quiet
2013-08-13,-23.6845703125,3.33,quiet
2013-08-14,-29.75390625,3.67,quiet
2013-08-15,-49.7216796875,3.67,disturbance
2013-08-16,nan,5.33,missing
2013-08-17,-20.888671875,2.33,quiet
2013-08-18,-10.25,2.0,quiet
2013-08-19,-10.1484375,1.67,quiet
2013-08-20,-20.6455078125,2.33,quiet
2013-08-21,-33.708984375,4.33,disturbance
2013-08-22,-29.779296875,3.67,quiet
2013-08-23,-36.1689453125,4.33,disturbance
2013-08-24,-17.873046875,2.33,quiet
2013-08-25,-17.7392578125,2.0,quiet
2013-08-26,-20.620442708333332,2.0,quiet
2013-08-27,-41.440755208333336,5.0,disturbance
2013-08-28,nan,4.0,missing
2013-08-29,-59.190104166666664,0.67,disturbance
2013-08-30,-52.795572916666664,4.0,disturbance
2013-08-31,-47.2841796875,4.0,disturbance
2013-09-01,-26.94140625,3.33,quiet
2013-09-02,-18.65625,3.33,quiet
2013-09-03,-17.609375,3.33,quiet
2013-09-04,-21.033203125,2.0,quiet
2013-09-05,-7.7109375,1.67,quiet
2013-09-06,-12.69482421875,2.0,quiet
2013-09-07,-16.697265625,1.0,quiet
2013-09-08,nan,3.0,missing
2013-09-09,nan,1.33,missing
2013-09-10,nan,2.67,missing
2013-09-11,nan,1.67,missing
2013-09-12,-22.901692708333332,2.67,quiet
2013-09-13,-18.064453125,3.67,quiet
2013-09-14,nan,2.33,missing
2013-09-15,-7.306640625,1.33,quiet
2013-09-16,-15.076171875,1.67,quiet
2013-09-17,-21.6572265625,3.0,quiet
2013-09-18,-44.123046875,2.67,disturbance
2013-09-19,-19.8359375,4.0,disturbance
2013-09-20,nan,2.33,missing
2013-09-21,nan,2.67,missing
2013-09-22,nan,2.33,missing
2013-09-23,nan,2.0,missing
2013-09-24,nan,4.33,missing
2013-09-25,nan,2.67,missing
2013-09-26,nan,0.33,missing
2013-09-27,nan,0.67,missing
2013-09-28,nan,0.33,missing
2013-09-29,nan,1.67,missing
2013-09-30,nan,1.67,missing
2013-10-01,nan,2.33,missing
2013-10-02,nan,7.67,missing
2013-10-03,nan,3.33,missing
2013-10-04,nan,0.67,missing
2013-10-05,nan,0.33,missing
2013-10-06,nan,1.33,missing
2013-10-07,nan,2.67,missing
2013-10-08,nan,5.67,missing
2013-10-09,nan,5.33,missing
2013-10-10,nan,3.67,missing
2013-10-11,nan,2.0,missing
2013-10-12,-12.265625,2.33,quiet
2013-10-13,nan,1.33,missing
2013-10-14,-50.073567708333336,4.33,disturbance
2013-10-15,-43.6904296875,4.33,disturbance
2013-10-16,-26.203125,3.67,quiet
2013-10-17,-18.758370535714285,3.0,quiet
2013-10-18,-13.0126953125,1.67,quiet
2013-10-19,nan,0.67,missing
2013-10-20,-14.96875,1.0,quiet
2013-10-21,-17.525390625,1.0,quiet
2013-10-22,-35.096354166666664,2.0,disturbance
2013-10-23,nan,2.33,missing
2013-10-24,-9.774088541666666,1.0,quiet
2013-10-25,-13.669921875,1.0,quiet
2013-10-26,-13.0703125,1.0,quiet
2013-10-27,-13.8193359375,1.0,quiet
2013-10-28,-11.9482421875,0.33,quiet
2013-10-29,-44.28515625,2.67,disturbance
2013-10-30,-44.15234375,4.0,disturbance
2013-10-31,-50.75830078125,2.33,disturbance
2013-11-01,-14.6513671875,2.33,quiet
2013-11-02,-19.51171875,1.67,quiet
2013-11-03,nan,2.67,missing
2013-11-04,-58.596354166666664,2.33,disturbance
2013-11-05,-18.66796875,1.67,quiet
2013-11-06,-15.8703125,2.0,quiet
2013-11-07,-74.01953125,4.0,disturbance
2013-11-08,-34.740234375,2.67,disturbance
2013-11-09,-56.513671875,5.0,disturbance
2013-11-10,-21.052734375,3.33,quiet
2013-11-11,-40.559375,4.67,disturbance
2013-11-12,-19.458984375,0.67,quiet
2013-11-13,-14.0205078125,1.33,quiet
2013-11-14,-9.724609375,0.67,quiet
2013-11-15,nan,4.0,missing
2013-11-16,-54.295572916666664,3.67,disturbance
2013-11-17,-26.947265625,2.33,quiet
2013-11-18,nan,1.0,missing
2013-11-19,-14.64453125,2.0,quiet
2013-11-20,nan,1.67,missing
2013-11-21,-14.3193359375,0.67,quiet
2013-11-22,-12.083333333333334,1.0,quiet
2013-11-23,nan,3.33,missing
2013-11-24,nan,0.33,missing
2013-11-25,nan,0.0,missing
2013-11-26,nan,0.67,missing
2013-11-27,nan,0.67,missing
2013-11-28,nan,0.67,missing
2013-11-29,nan,3.33,missing
2013-11-30,nan,3.67,missing
2013-12-01,nan,3.67,missing
2013-12-02,nan,0.33,missing
2013-12-03,nan,2.67,missing
2013-12-04,nan,2.33,missing
2013-12-05,nan,1.67,missing
2013-12-06,nan,1.33,missing
2013-12-07,nan,2.67,missing
2013-12-08,nan,6.0,missing
2013-12-09,nan,2.0,missing
2013-12-10,nan,2.67,missing
2013-12-11,nan,1.0,missing
2013-12-12,nan,0.33,missing
2013-12-13,nan,2.0,missing
2013-12-14,nan,4.0,missing
2013-12-15,nan,2.67,missing
2013-12-16,nan,2.67,missing
2013-12-17,nan,2.33,missing
2013-12-18,nan,1.33,missing
2013-12-19,nan,2.33,missing
2013-12-20,nan,2.33,missing
2013-12-21,-13.5859375,1.67,quiet
2013-12-22,nan,0.67,missing
2013-12-23,nan,0.67,missing
2013-12-24,-7.86328125,1.67,quiet
2013-12-25,nan,3.0,missing
2013-12-26,nan,0.67,missing
2013-12-27,-15.4765625,1.0,quiet
2013-12-28,-23.518880208333332,1.0,quiet
2013-12-29,-10.69765625,1.67,quiet
2013-12-30,-19.359375,1.0,quiet
2013-12-31,nan,2.0,missing
2014-01-01,nan,3.67,missing
2014-01-02,nan,4.33,missing
2014-01-03,nan,3.0,missing
2014-01-04,-25.62890625,2.33,quiet
2014-01-05,-13.6484375,1.33,quiet
2014-01-06,nan,1.33,missing
2014-01-07,-14.2841796875,3.33,quiet
2014-01-08,-31.48828125,3.33,disturbance
2014-01-09,-33.345703125,3.0,disturbance
2014-01-10,-22.8671875,2.0,quiet
2014-01-11,-16.83203125,2.33,quiet
2014-01-12,nan,3.33,missing
2014-01-13,nan,3.0,missing
2014-01-14,-20.1875,3.33,quiet
2014-01-15,-18.740234375,1.67,quiet
2014-01-16,-11.861328125,1.0,quiet
2014-01-17,-14.166666666666666,1.67,quiet
2014-01-18,nan,1.0,missing
2014-01-19,nan,0.33,missing
2014-01-20,nan,0.67,missing
2014-01-21,nan,2.67,missing
2014-01-22,nan,3.33,missing
2014-01-23,nan,2.33,missing
2014-01-24,nan,3.0,missing
2014-01-25,nan,3.0,missing
2014-01-26,-31.779296875,2.67,disturbance
2014-01-27,-21.548828125,1.67,quiet
2014-01-28,nan,2.33,missing
2014-01-29,nan,2.0,missing
2014-01-30,nan,2.33,missing
2014-01-31,nan,0.67,missing
2014-02-01,nan,2.67,missing
2014-02-02,-26.669921875,2.0,quiet
2014-02-03,nan,2.33,missing
2014-02-04,-17.8251953125,1.67,quiet
2014-02-05,nan,2.0,missing
2014-02-06,nan,3.0,missing
2014-02-07,nan,4.0,missing
2014-02-08,-35.660807291666664,4.67,disturbance
2014-02-09,-33.1669921875,4.0,disturbance
2014-02-10,nan,3.67,missing
2014-02-11,nan,2.67,missing
